timestamp,equipment_id,temperature,vibration,pressure,oil_level,is_failure
2025-04-07T08:33:05.076159,EQ001,67.4,2.29,99.98,94.82,0
2025-04-07T09:33:05.076159,EQ001,66.21,2.25,98.22,93.15,0
2025-04-07T10:33:05.076159,EQ001,70.4,2.39,104.44,99.05,0
2025-04-07T11:33:05.076159,EQ001,74.01,2.51,109.78,104.11,0
2025-04-07T12:33:05.076159,EQ001,63.69,2.16,94.49,89.61,0
2025-04-07T13:33:05.076159,EQ001,64.6,2.19,95.83,90.88,0
2025-04-07T14:33:05.076159,EQ001,61.41,2.09,91.09,86.39,0
2025-04-07T15:33:05.076159,EQ001,62.47,2.12,92.68,87.89,0
2025-04-07T16:33:05.076159,EQ001,70.23,2.39,104.19,98.81,0
2025-04-07T17:33:05.076159,EQ001,70.2,2.38,104.13,98.75,0
2025-04-07T18:33:05.076159,EQ001,73.38,2.49,108.86,103.23,0
2025-04-07T19:33:05.076159,EQ001,61.38,2.08,91.05,86.35,0
2025-04-07T20:33:05.076159,EQ001,61.46,2.09,91.18,86.47,0
2025-04-07T21:33:05.076159,EQ001,67.75,2.3,100.51,95.31,0
2025-04-07T22:33:05.076159,EQ001,68.22,2.32,101.21,95.98,0
2025-04-07T23:33:05.076159,EQ001,71.84,2.44,106.58,101.07,0
2025-04-08T00:33:05.076159,EQ001,62.03,2.11,92.01,87.26,0
2025-04-08T01:33:05.076159,EQ001,71.33,2.42,105.81,100.34,0
2025-04-08T02:33:05.076159,EQ001,68.47,2.33,101.57,96.32,0
2025-04-08T03:33:05.076159,EQ001,61.2,2.08,90.79,86.1,0
2025-04-08T04:33:05.076159,EQ001,65.28,2.22,96.84,91.84,0
2025-04-08T05:33:05.076159,EQ001,62.55,2.12,92.8,88.0,0
2025-04-08T06:33:05.076159,EQ001,71.73,2.44,106.41,100.91,0
2025-04-08T07:33:05.076159,EQ001,69.58,2.36,103.22,97.89,0
2025-04-08T08:33:05.076159,EQ001,72.06,2.45,106.9,101.38,0
2025-04-08T09:33:05.076159,EQ001,68.39,2.32,101.46,96.21,0
2025-04-08T10:33:05.076159,EQ001,74.64,2.54,110.72,105.0,0
2025-04-08T11:33:05.076159,EQ001,62.79,2.13,93.15,88.33,0
2025-04-08T12:33:05.076159,EQ001,72.95,2.48,108.22,102.63,0
2025-04-08T13:33:05.076159,EQ001,69.73,2.37,103.44,98.1,0
2025-04-08T14:33:05.076159,EQ001,61.24,2.08,90.84,86.15,0
2025-04-08T15:33:05.076159,EQ001,67.18,2.28,99.66,94.51,0
2025-04-08T16:33:05.076159,EQ001,67.49,2.29,100.12,94.95,0
2025-04-08T17:33:05.076159,EQ001,67.22,2.28,99.71,94.56,0
2025-04-08T18:33:05.076159,EQ001,68.69,2.33,101.9,96.64,0
2025-04-08T19:33:05.076159,EQ001,73.92,2.51,109.66,103.99,0
2025-04-08T20:33:05.076159,EQ001,70.73,2.4,104.92,99.5,0
2025-04-08T21:33:05.076159,EQ001,63.57,2.16,94.31,89.43,0
2025-04-08T22:33:05.076159,EQ001,63.44,2.15,94.11,89.25,0
2025-04-08T23:33:05.076159,EQ001,73.15,2.48,108.51,102.91,0
2025-04-09T00:33:05.076159,EQ001,66.32,2.25,98.38,93.3,0
2025-04-09T01:33:05.076159,EQ001,71.69,2.43,106.35,100.85,0
2025-04-09T02:33:05.076159,EQ001,70.0,2.38,103.85,98.48,0
2025-04-09T03:33:05.076159,EQ001,70.46,2.39,104.52,99.12,0
2025-04-09T04:33:05.076159,EQ001,66.16,2.25,98.15,93.08,0
2025-04-09T05:33:05.076159,EQ001,63.53,2.16,94.25,89.38,0
2025-04-09T06:33:05.076159,EQ001,71.14,2.42,105.54,100.09,0
2025-04-09T07:33:05.076159,EQ001,67.97,2.31,100.83,95.62,0
2025-04-09T08:33:05.076159,EQ001,70.86,2.41,105.12,99.69,0
2025-04-09T09:33:05.076159,EQ001,68.14,2.31,101.08,95.86,0
2025-04-09T10:33:05.076159,EQ001,63.5,2.16,94.21,89.34,0
2025-04-09T11:33:05.076159,EQ001,66.12,2.25,98.08,93.01,0
2025-04-09T12:33:05.076159,EQ001,62.15,2.11,92.19,87.43,0
2025-04-09T13:33:05.076159,EQ001,72.63,2.47,107.74,102.17,0
2025-04-09T14:33:05.076159,EQ001,71.38,2.42,105.88,100.41,0
2025-04-09T15:33:05.076159,EQ001,66.19,2.25,98.18,93.11,0
2025-04-09T16:33:05.076159,EQ001,66.14,2.25,98.12,93.05,0
2025-04-09T17:33:05.076159,EQ001,64.62,2.19,95.87,90.92,0
2025-04-09T18:33:05.076159,EQ001,74.7,2.54,110.81,105.08,0
2025-04-09T19:33:05.076159,EQ001,62.36,2.12,92.5,87.72,0
2025-04-09T20:33:05.076159,EQ001,61.45,2.09,91.15,86.44,0
2025-04-09T21:33:05.076159,EQ001,67.41,2.29,100.0,94.83,0
2025-04-09T22:33:05.076159,EQ001,74.51,2.53,110.53,104.82,0
2025-04-09T23:33:05.076159,EQ001,71.99,2.45,106.8,101.28,0
2025-04-10T00:33:05.076159,EQ001,63.03,2.14,93.5,88.67,0
2025-04-10T01:33:05.076159,EQ001,64.8,2.2,96.14,91.17,0
2025-04-10T02:33:05.076159,EQ001,73.99,2.51,109.76,104.09,0
2025-04-10T03:33:05.076159,EQ001,71.4,2.43,105.92,100.45,0
2025-04-10T04:33:05.076159,EQ001,61.21,2.08,90.81,86.11,0
2025-04-10T05:33:05.076159,EQ001,68.26,2.32,101.26,96.03,0
2025-04-10T06:33:05.076159,EQ001,71.06,2.41,105.42,99.97,0
2025-04-10T07:33:05.076159,EQ001,64.99,2.21,96.42,91.43,0
2025-04-10T08:33:05.076159,EQ001,63.16,2.15,93.7,88.86,0
2025-04-10T09:33:05.076159,EQ001,73.27,2.49,108.69,103.08,0
2025-04-10T10:33:05.076159,EQ001,64.95,2.21,96.35,91.37,0
2025-04-10T11:33:05.076159,EQ001,72.06,2.45,106.89,101.37,0
2025-04-10T12:33:05.076159,EQ001,71.62,2.43,106.25,100.76,0
2025-04-10T13:33:05.076159,EQ001,61.87,2.1,91.78,87.04,0
2025-04-10T14:33:05.076159,EQ001,71.85,2.44,106.59,101.08,0
2025-04-10T15:33:05.076159,EQ001,66.8,2.27,99.1,93.98,0
2025-04-10T16:33:05.076159,EQ001,74.05,2.52,109.85,104.17,0
2025-04-10T17:33:05.076159,EQ001,72.59,2.47,107.68,102.12,0
2025-04-10T18:33:05.076159,EQ001,72.26,2.45,107.19,101.65,0
2025-04-10T19:33:05.076159,EQ001,68.5,2.33,101.61,96.36,0
2025-04-10T20:33:05.076159,EQ001,72.03,2.45,106.85,101.33,0
2025-04-10T21:33:05.076159,EQ001,74.39,2.53,110.35,104.65,0
2025-04-10T22:33:05.076159,EQ001,72.03,2.45,106.85,101.33,0
2025-04-10T23:33:05.076159,EQ001,63.22,2.15,93.79,88.94,0
2025-04-11T00:33:05.076159,EQ001,70.53,2.4,104.63,99.22,0
2025-04-11T01:33:05.076159,EQ001,69.54,2.36,103.16,97.83,0
2025-04-11T02:33:05.076159,EQ001,70.45,2.39,104.51,99.11,0
2025-04-11T03:33:05.076159,EQ001,73.56,2.5,109.12,103.48,0
2025-04-11T04:33:05.076159,EQ001,70.71,2.4,104.89,99.47,0
2025-04-11T05:33:05.076159,EQ001,72.05,2.45,106.88,101.36,0
2025-04-11T06:33:05.076159,EQ001,74.68,2.54,110.79,105.07,0
2025-04-11T07:33:05.076159,EQ001,61.46,2.09,91.17,86.46,0
2025-04-11T08:33:05.076159,EQ001,63.48,2.16,94.16,89.3,0
2025-04-11T09:33:05.076159,EQ001,73.51,2.5,109.05,103.41,0
2025-04-11T10:33:05.076159,EQ001,71.52,2.43,106.1,100.62,0
2025-04-11T11:33:05.076159,EQ001,70.67,2.4,104.83,99.41,0
2025-04-11T12:33:05.076159,EQ001,72.31,2.46,107.27,101.73,0
2025-04-11T13:33:05.076159,EQ001,63.02,2.14,93.49,88.66,0
2025-04-11T14:33:05.076159,EQ001,69.89,2.37,103.68,98.33,0
2025-04-11T15:33:05.076159,EQ001,62.14,2.11,92.18,87.42,0
2025-04-11T16:33:05.076159,EQ001,71.65,2.43,106.29,100.8,0
2025-04-11T17:33:05.076159,EQ001,72.82,2.47,108.03,102.45,0
2025-04-11T18:33:05.076159,EQ001,64.88,2.2,96.24,91.27,0
2025-04-11T19:33:05.076159,EQ001,62.55,2.12,92.8,88.0,0
2025-04-11T20:33:05.076159,EQ001,73.63,2.5,109.23,103.58,0
2025-04-11T21:33:05.076159,EQ001,64.23,2.18,95.29,90.36,0
2025-04-11T22:33:05.076159,EQ001,66.31,2.25,98.37,93.29,0
2025-04-11T23:33:05.076159,EQ001,70.19,2.38,104.12,98.74,0
2025-04-12T00:33:05.076159,EQ001,65.63,2.23,97.37,92.34,0
2025-04-12T01:33:05.076159,EQ001,70.88,2.41,105.16,99.72,0
2025-04-12T02:33:05.076159,EQ001,61.53,2.09,91.28,86.57,0
2025-04-12T03:33:05.076159,EQ001,71.42,2.43,105.94,100.47,0
2025-04-12T04:33:05.076159,EQ001,74.66,2.54,110.76,105.04,0
2025-04-12T05:33:05.076159,EQ001,64.58,2.19,95.81,90.86,0
2025-04-12T06:33:05.076159,EQ001,69.0,2.34,102.35,97.07,0
2025-04-12T07:33:05.076159,EQ001,66.73,2.27,98.99,93.87,0
2025-04-12T08:33:05.076159,EQ001,62.56,2.12,92.81,88.01,0
2025-04-12T09:33:05.076159,EQ001,67.02,2.28,99.42,94.28,0
2024-10-14T10:33:05.076159,EQ002,66.33,2.07,86.94,90.31,0
2024-10-14T11:33:05.076159,EQ002,74.46,2.33,97.6,101.38,0
2024-10-14T12:33:05.076159,EQ002,76.35,2.38,100.08,103.95,0
2024-10-14T13:33:05.076159,EQ002,74.12,2.31,97.16,100.92,0
2024-10-14T14:33:05.076159,EQ002,77.03,2.41,100.96,104.87,0
2024-10-14T15:33:05.076159,EQ002,76.04,2.37,99.67,103.53,0
2024-10-14T16:33:05.076159,EQ002,72.21,2.26,94.65,98.31,0
2024-10-14T17:33:05.076159,EQ002,70.39,2.2,92.27,95.84,0
2024-10-14T18:33:05.076159,EQ002,75.16,2.35,98.51,102.33,0
2024-10-14T19:33:05.076159,EQ002,69.21,2.16,90.72,94.24,0
2024-10-14T20:33:05.076159,EQ002,66.53,2.08,87.2,90.58,0
2024-10-14T21:33:05.076159,EQ002,75.73,2.36,99.26,103.1,0
2024-10-14T22:33:05.076159,EQ002,70.44,2.2,92.33,95.9,0
2024-10-14T23:33:05.076159,EQ002,75.6,2.36,99.09,102.93,0
2024-10-15T00:33:05.076159,EQ002,71.33,2.23,93.49,97.11,0
2024-10-15T01:33:05.076159,EQ002,68.47,2.14,89.74,93.22,0
2024-10-15T02:33:05.076159,EQ002,76.11,2.38,99.77,103.63,0
2024-10-15T03:33:05.076159,EQ002,71.32,2.23,93.49,97.11,0
2024-10-15T04:33:05.076159,EQ002,69.42,2.17,91.0,94.52,0
2024-10-15T05:33:05.076159,EQ002,69.84,2.18,91.54,95.09,0
2024-10-15T06:33:05.076159,EQ002,77.43,2.42,101.49,105.42,0
2024-10-15T07:33:05.076159,EQ002,68.47,2.14,89.75,93.23,0
2024-10-15T08:33:05.076159,EQ002,67.44,2.11,88.39,91.82,0
2024-10-15T09:33:05.076159,EQ002,73.58,2.3,96.45,100.19,0
2024-10-15T10:33:05.076159,EQ002,67.64,2.11,88.66,92.09,0
2024-10-15T11:33:05.076159,EQ002,70.99,2.22,93.05,96.65,0
2024-10-15T12:33:05.076159,EQ002,74.83,2.34,98.08,101.88,0
2024-10-15T13:33:05.076159,EQ002,76.86,2.4,100.74,104.64,0
2024-10-15T14:33:05.076159,EQ002,68.37,2.14,89.61,93.08,0
2024-10-15T15:33:05.076159,EQ002,74.95,2.34,98.24,102.04,0
2024-10-15T16:33:05.076159,EQ002,78.5,2.45,102.89,106.88,0
2024-10-15T17:33:05.076159,EQ002,65.63,2.05,86.03,89.36,0
2024-10-15T18:33:05.076159,EQ002,73.52,2.3,96.37,100.1,0
2024-10-15T19:33:05.076159,EQ002,77.23,2.41,101.23,105.15,0
2024-10-15T20:33:05.076159,EQ002,75.99,2.37,99.6,103.46,0
2024-10-15T21:33:05.076159,EQ002,69.75,2.18,91.43,94.97,0
2024-10-15T22:33:05.076159,EQ002,77.73,2.43,101.89,105.83,0
2024-10-15T23:33:05.076159,EQ002,71.54,2.23,93.78,97.41,0
2024-10-16T00:33:05.076159,EQ002,70.97,2.22,93.03,96.63,0
2024-10-16T01:33:05.076159,EQ002,72.11,2.25,94.52,98.18,0
2024-10-16T02:33:05.076159,EQ002,69.71,2.18,91.37,94.91,0
2024-10-16T03:33:05.076159,EQ002,75.21,2.35,98.59,102.41,0
2024-10-16T04:33:05.076159,EQ002,71.78,2.24,94.09,97.74,0
2024-10-16T05:33:05.076159,EQ002,78.91,2.46,103.43,107.43,0
2024-10-16T06:33:05.076159,EQ002,77.43,2.42,101.49,105.42,0
2024-10-16T07:33:05.076159,EQ002,67.4,2.1,88.34,91.77,0
2024-10-16T08:33:05.076159,EQ002,68.32,2.13,89.55,93.02,0
2024-10-16T09:33:05.076159,EQ002,67.3,2.1,88.21,91.63,0
2024-10-16T10:33:05.076159,EQ002,77.7,2.43,101.85,105.79,0
2024-10-16T11:33:05.076159,EQ002,75.85,2.37,99.42,103.27,0
2024-10-16T12:33:05.076159,EQ002,79.59,2.49,104.32,108.36,0
2024-10-16T13:33:05.076159,EQ002,75.2,2.35,98.57,102.39,0
2024-10-16T14:33:05.076159,EQ002,76.84,2.4,100.71,104.61,0
2024-10-16T15:33:05.076159,EQ002,69.4,2.17,90.96,94.48,0
2024-10-16T16:33:05.076159,EQ002,72.48,2.26,95.0,98.68,0
2024-10-16T17:33:05.076159,EQ002,75.22,2.35,98.59,102.41,0
2024-10-16T18:33:05.076159,EQ002,73.39,2.29,96.19,99.92,0
2024-10-16T19:33:05.076159,EQ002,69.42,2.17,91.0,94.52,0
2024-10-16T20:33:05.076159,EQ002,66.27,2.07,86.86,90.23,0
2024-10-16T21:33:05.076159,EQ002,66.28,2.07,86.87,90.24,0
2024-10-16T22:33:05.076159,EQ002,80.04,2.5,104.91,108.98,0
2024-10-16T23:33:05.076159,EQ002,68.47,2.14,89.75,93.22,0
2024-10-17T00:33:05.076159,EQ002,65.7,2.05,86.12,89.46,0
2024-10-17T01:33:05.076159,EQ002,76.91,2.4,100.81,104.71,0
2024-10-17T02:33:05.076159,EQ002,69.11,2.16,90.58,94.09,0
2024-10-17T03:33:05.076159,EQ002,69.14,2.16,90.62,94.13,0
2024-10-17T04:33:05.076159,EQ002,67.1,2.1,87.96,91.36,0
2024-10-17T05:33:05.076159,EQ002,73.7,2.3,96.61,100.35,0
2024-10-17T06:33:05.076159,EQ002,71.06,2.22,93.15,96.75,0
2024-10-17T07:33:05.076159,EQ002,73.22,2.29,95.97,99.69,0
2024-10-17T08:33:05.076159,EQ002,70.08,2.19,91.85,95.41,0
2024-10-17T09:33:05.076159,EQ002,76.56,2.39,100.35,104.24,0
2024-10-17T10:33:05.076159,EQ002,66.83,2.09,87.59,90.98,0
2024-10-17T11:33:05.076159,EQ002,79.65,2.49,104.4,108.45,0
2024-10-17T12:33:05.076159,EQ002,74.35,2.32,97.45,101.23,0
2024-10-17T13:33:05.076159,EQ002,78.9,2.46,103.42,107.42,0
2024-10-17T14:33:05.076159,EQ002,72.8,2.27,95.43,99.12,0
2024-10-17T15:33:05.076159,EQ002,77.53,2.42,101.63,105.56,0
2024-10-17T16:33:05.076159,EQ002,79.98,2.5,104.84,108.9,0
2024-10-17T17:33:05.076159,EQ002,68.39,2.14,89.65,93.12,0
2024-10-17T18:33:05.076159,EQ002,66.29,2.07,86.88,90.25,0
2024-10-17T19:33:05.076159,EQ002,75.36,2.35,98.78,102.6,0
2024-10-17T20:33:05.076159,EQ002,71.9,2.25,94.24,97.89,0
2024-10-17T21:33:05.076159,EQ002,70.32,2.2,92.18,95.75,0
2024-10-17T22:33:05.076159,EQ002,68.51,2.14,89.8,93.28,0
2024-10-17T23:33:05.076159,EQ002,75.92,2.37,99.52,103.37,0
2024-10-18T00:33:05.076159,EQ002,69.37,2.17,90.92,94.45,0
2024-10-18T01:33:05.076159,EQ002,70.01,2.19,91.77,95.32,0
2024-10-18T02:33:05.076159,EQ002,75.84,2.37,99.41,103.26,0
2024-10-18T03:33:05.076159,EQ002,73.76,2.3,96.68,100.43,0
2024-10-18T04:33:05.076159,EQ002,72.16,2.25,94.58,98.24,0
2024-10-18T05:33:05.076159,EQ002,74.58,2.33,97.76,101.55,0
2024-10-18T06:33:05.076159,EQ002,66.81,2.09,87.57,90.96,0
2024-10-18T07:33:05.076159,EQ002,78.62,2.46,103.06,107.05,0
2024-10-18T08:33:05.076159,EQ002,79.82,2.49,104.62,108.67,0
2024-10-18T09:33:05.076159,EQ002,71.06,2.22,93.14,96.75,0
2024-10-18T10:33:05.076159,EQ002,69.14,2.16,90.63,94.14,0
2024-10-18T11:33:05.076159,EQ002,74.49,2.33,97.63,101.41,0
2024-10-18T12:33:05.076159,EQ002,67.49,2.11,88.46,91.89,0
2024-10-18T13:33:05.076159,EQ002,68.84,2.15,90.23,93.73,0
2024-10-18T14:33:05.076159,EQ002,71.52,2.23,93.74,97.37,0
2024-10-18T15:33:05.076159,EQ002,77.95,2.43,102.17,106.13,0
2024-10-18T16:33:05.076159,EQ002,68.31,2.13,89.53,93.0,0
2024-10-18T17:33:05.076159,EQ002,76.71,2.4,100.55,104.44,0
2024-10-18T18:33:05.076159,EQ002,66.64,2.08,87.35,90.73,0
2024-10-18T19:33:05.076159,EQ002,73.34,2.29,96.13,99.85,0
2024-10-18T20:33:05.076159,EQ002,75.59,2.36,99.08,102.91,0
2024-10-18T21:33:05.076159,EQ002,71.84,2.24,94.16,97.81,0
2024-10-18T22:33:05.076159,EQ002,70.13,2.19,91.92,95.48,0
2024-10-18T23:33:05.076159,EQ002,74.7,2.33,97.92,101.71,0
2024-10-19T00:33:05.076159,EQ002,70.28,2.19,92.12,95.68,0
2024-10-19T01:33:05.076159,EQ002,76.44,2.39,100.19,104.07,0
2024-10-19T02:33:05.076159,EQ002,77.72,2.43,101.87,105.82,0
2024-10-19T03:33:05.076159,EQ002,78.31,2.45,102.64,106.61,0
2024-10-19T04:33:05.076159,EQ002,66.74,2.08,87.48,90.87,0
2024-10-19T05:33:05.076159,EQ002,80.18,2.5,105.1,109.17,0
2024-10-19T06:33:05.076159,EQ002,76.36,2.38,100.09,103.97,0
2024-10-19T07:33:05.076159,EQ002,78.37,2.45,102.73,106.71,0
2024-10-19T08:33:05.076159,EQ002,69.86,2.18,91.57,95.11,0
2024-10-19T09:33:05.076159,EQ002,66.54,2.08,87.22,90.59,0
2024-10-19T10:33:05.076159,EQ002,67.09,2.1,87.93,91.34,0
2024-10-19T11:33:05.076159,EQ002,70.96,2.22,93.01,96.61,0
2024-10-19T12:33:05.076159,EQ002,71.6,2.24,93.85,97.49,0
2024-10-19T13:33:05.076159,EQ002,77.91,2.43,102.12,106.07,0
2024-10-19T14:33:05.076159,EQ002,68.79,2.15,90.17,93.66,0
2024-10-19T15:33:05.076159,EQ002,76.38,2.39,100.12,104.0,0
2024-10-19T16:33:05.076159,EQ002,68.76,2.15,90.13,93.62,0
2024-10-19T17:33:05.076159,EQ002,68.26,2.13,89.47,92.94,0
2024-10-19T18:33:05.076159,EQ002,71.38,2.23,93.56,97.19,0
2024-10-19T19:33:05.076159,EQ002,75.37,2.35,98.8,102.62,0
2024-10-19T20:33:05.076159,EQ002,68.82,2.15,90.2,93.7,0
2024-10-19T21:33:05.076159,EQ002,79.14,2.47,103.74,107.76,0
2024-10-19T22:33:05.076159,EQ002,77.12,2.41,101.09,105.01,0
2024-10-19T23:33:05.076159,EQ002,79.86,2.49,104.68,108.73,0
2024-10-20T00:33:05.076159,EQ002,74.23,2.32,97.29,101.06,0
2024-10-20T01:33:05.076159,EQ002,76.74,2.4,100.58,104.48,0
2024-10-20T02:33:05.076159,EQ002,72.92,2.28,95.58,99.28,0
2024-10-20T03:33:05.076159,EQ002,68.68,2.14,90.02,93.51,0
2024-10-20T04:33:05.076159,EQ002,76.37,2.39,100.1,103.98,0
2024-10-20T05:33:05.076159,EQ002,75.41,2.36,98.84,102.67,0
2024-10-20T06:33:05.076159,EQ002,76.51,2.39,100.28,104.17,0
2024-10-20T07:33:05.076159,EQ002,69.26,2.16,90.79,94.3,0
2024-10-20T08:33:05.076159,EQ002,74.93,2.34,98.21,102.01,0
2024-10-20T09:33:05.076159,EQ002,70.05,2.19,91.82,95.38,0
2024-10-20T10:33:05.076159,EQ002,70.5,2.2,92.41,95.99,0
2024-10-20T11:33:05.076159,EQ002,75.46,2.36,98.91,102.74,0
2024-10-20T12:33:05.076159,EQ002,75.69,2.36,99.22,103.06,0
2024-10-20T13:33:05.076159,EQ002,79.47,2.48,104.17,108.2,0
2024-10-20T14:33:05.076159,EQ002,71.64,2.24,93.9,97.54,0
2024-10-20T15:33:05.076159,EQ002,66.38,2.07,87.0,90.37,0
2024-10-20T16:33:05.076159,EQ002,77.91,2.43,102.12,106.07,0
2024-10-20T17:33:05.076159,EQ002,69.47,2.17,91.06,94.59,0
2024-10-20T18:33:05.076159,EQ002,77.67,2.43,101.8,105.75,0
2024-10-20T19:33:05.076159,EQ002,70.67,2.21,92.64,96.22,0
2024-10-20T20:33:05.076159,EQ002,70.63,2.21,92.59,96.17,0
2024-10-20T21:33:05.076159,EQ002,80.09,2.5,104.98,109.04,0
2024-10-20T22:33:05.076159,EQ002,68.19,2.13,89.39,92.85,0
2024-10-20T23:33:05.076159,EQ002,70.57,2.2,92.5,96.08,0
2024-10-21T00:33:05.076159,EQ002,69.5,2.17,91.1,94.62,0
2024-10-21T01:33:05.076159,EQ002,76.09,2.38,99.74,103.6,0
2024-10-21T02:33:05.076159,EQ002,69.4,2.17,90.97,94.5,0
2024-10-21T03:33:05.076159,EQ002,79.24,2.47,103.86,107.88,0
2024-10-21T04:33:05.076159,EQ002,72.89,2.28,95.54,99.24,0
2024-10-21T05:33:05.076159,EQ002,67.63,2.11,88.64,92.08,0
2024-10-21T06:33:05.076159,EQ002,70.11,2.19,91.9,95.46,0
2024-10-21T07:33:05.076159,EQ002,77.79,2.43,101.96,105.91,0
2024-10-21T08:33:05.076159,EQ002,72.63,2.27,95.21,98.89,0
2024-10-21T09:33:05.076159,EQ002,73.16,2.28,95.9,99.61,0
2024-10-21T10:33:05.076159,EQ002,74.46,2.33,97.59,101.37,0
2024-10-21T11:33:05.076159,EQ002,74.47,2.33,97.61,101.39,0
2024-10-21T12:33:05.076159,EQ002,70.92,2.21,92.96,96.56,0
2024-10-21T13:33:05.076159,EQ002,67.24,2.1,88.13,91.55,0
2024-10-21T14:33:05.076159,EQ002,70.66,2.21,92.62,96.21,0
2024-10-21T15:33:05.076159,EQ002,68.31,2.13,89.54,93.01,0
2024-10-21T16:33:05.076159,EQ002,73.18,2.29,95.91,99.63,0
2024-10-21T17:33:05.076159,EQ002,67.3,2.1,88.22,91.63,0
2024-10-21T18:33:05.076159,EQ002,66.62,2.08,87.32,90.7,0
2024-10-21T19:33:05.076159,EQ002,68.77,2.15,90.14,93.63,0
2024-10-21T20:33:05.076159,EQ002,78.5,2.45,102.89,106.88,0
2024-10-21T21:33:05.076159,EQ002,74.82,2.34,98.07,101.87,0
2024-10-21T22:33:05.076159,EQ002,79.89,2.5,104.72,108.77,0
2024-10-21T23:33:05.076159,EQ002,75.06,2.34,98.38,102.2,0
2024-10-22T00:33:05.076159,EQ002,79.97,2.5,104.82,108.88,0
2024-10-22T01:33:05.076159,EQ002,70.45,2.2,92.34,95.91,0
2024-10-22T02:33:05.076159,EQ002,66.44,2.07,87.08,90.46,0
2024-10-22T03:33:05.076159,EQ002,70.07,2.19,91.84,95.4,0
2024-10-22T04:33:05.076159,EQ002,69.69,2.18,91.35,94.89,0
2024-10-22T05:33:05.076159,EQ002,68.12,2.13,89.29,92.75,0
2024-10-22T06:33:05.076159,EQ002,79.85,2.49,104.67,108.72,0
2024-10-22T07:33:05.076159,EQ002,72.93,2.28,95.6,99.3,0
2024-10-22T08:33:05.076159,EQ002,75.93,2.37,99.53,103.39,0
2024-10-22T09:33:05.076159,EQ002,77.83,2.43,102.02,105.97,0
2024-10-22T10:33:05.076159,EQ002,71.91,2.25,94.26,97.91,0
2024-10-22T11:33:05.076159,EQ002,66.58,2.08,87.27,90.65,0
2024-10-22T12:33:05.076159,EQ002,65.69,2.05,86.11,89.44,0
2024-10-22T13:33:05.076159,EQ002,79.07,2.47,103.65,107.66,0
2024-10-22T14:33:05.076159,EQ002,67.2,2.1,88.09,91.5,0
2024-10-22T15:33:05.076159,EQ002,69.56,2.17,91.18,94.71,0
2024-10-22T16:33:05.076159,EQ002,70.76,2.21,92.76,96.35,0
2024-10-22T17:33:05.076159,EQ002,77.14,2.41,101.11,105.02,0
2024-10-22T18:33:05.076159,EQ002,77.38,2.42,101.43,105.35,0
2024-10-22T19:33:05.076159,EQ002,68.86,2.15,90.26,93.76,0
2024-10-22T20:33:05.076159,EQ002,78.52,2.45,102.92,106.9,0
2024-10-22T21:33:05.076159,EQ002,76.28,2.38,99.99,103.86,0
2024-10-22T22:33:05.076159,EQ002,72.38,2.26,94.88,98.55,0
2024-10-22T23:33:05.076159,EQ002,72.77,2.27,95.38,99.07,0
2024-10-23T00:33:05.076159,EQ002,67.16,2.1,88.03,91.44,0
2024-10-23T01:33:05.076159,EQ002,74.61,2.33,97.8,101.59,0
2024-10-23T02:33:05.076159,EQ002,65.69,2.05,86.1,89.43,0
2024-10-23T03:33:05.076159,EQ002,73.17,2.29,95.91,99.62,0
2024-10-23T04:33:05.076159,EQ002,71.73,2.24,94.02,97.67,0
2024-10-23T05:33:05.076159,EQ002,74.75,2.33,97.98,101.78,0
2024-10-23T06:33:05.076159,EQ002,75.57,2.36,99.06,102.9,0
2024-10-23T07:33:05.076159,EQ002,76.99,2.4,100.91,104.82,0
2024-10-23T08:33:05.076159,EQ002,78.35,2.45,102.7,106.68,0
2024-10-23T09:33:05.076159,EQ002,76.65,2.39,100.47,104.36,0
2024-10-23T10:33:05.076159,EQ002,70.71,2.21,92.68,96.27,0
2024-10-23T11:33:05.076159,EQ002,69.13,2.16,90.62,94.13,0
2024-10-23T12:33:05.076159,EQ002,66.99,2.09,87.81,91.21,0
2024-10-23T13:33:05.076159,EQ002,66.81,2.09,87.57,90.97,0
2024-10-23T14:33:05.076159,EQ002,68.57,2.14,89.88,93.37,0
2024-10-23T15:33:05.076159,EQ002,77.05,2.41,100.99,104.9,0
2024-10-23T16:33:05.076159,EQ002,70.19,2.19,92.01,95.57,0
2024-10-23T17:33:05.076159,EQ002,77.46,2.42,101.53,105.46,0
2024-10-23T18:33:05.076159,EQ002,72.08,2.25,94.48,98.14,0
2024-10-23T19:33:05.076159,EQ002,79.94,2.5,104.78,108.84,0
2024-10-23T20:33:05.076159,EQ002,66.83,2.09,87.6,90.99,0
2024-10-23T21:33:05.076159,EQ002,76.49,2.39,100.26,104.14,0
2024-10-23T22:33:05.076159,EQ002,66.04,2.06,86.56,89.91,0
2024-10-23T23:33:05.076159,EQ002,77.0,2.4,100.92,104.83,0
2024-10-24T00:33:05.076159,EQ002,67.93,2.12,89.03,92.48,0
2024-10-24T01:33:05.076159,EQ002,67.91,2.12,89.01,92.46,0
2024-10-24T02:33:05.076159,EQ002,74.15,2.32,97.2,100.96,0
2024-10-24T03:33:05.076159,EQ002,77.27,2.41,101.28,105.21,0
2024-10-24T04:33:05.076159,EQ002,68.29,2.13,89.51,92.98,0
2024-10-24T05:33:05.076159,EQ002,79.89,2.49,104.71,108.77,0
